400	2.000000000000000	2.000005140428207	0.000005140428207	2.000000000002641	0.000000000002641	0.007853981633974
800	2.000000000000000	2.000001285105318	0.000001285105318	2.000000000000162	0.000000000000162	0.003926990816987
1600	2.000000000000000	2.000000321276222	0.000000321276222	2.000000000000002	0.000000000000002	0.001963495408494
3200	2.000000000000000	2.000000080319048	0.000000080319048	2.000000000000002	0.000000000000002	0.000981747704247
6400	2.000000000000000	2.000000020079771	0.000000020079771	1.999999999999994	-0.000000000000006	0.000490873852123
12800	2.000000000000000	2.000000005019942	0.000000005019942	2.000000000000004	0.000000000000004	0.000245436926062
25600	2.000000000000000	2.000000001254988	0.000000001254988	2.000000000000003	0.000000000000003	0.000122718463031
51200	2.000000000000000	2.000000000313725	0.000000000313725	2.000000000000008	0.000000000000008	0.000061359231515
102400	2.000000000000000	2.000000000078437	0.000000000078437	2.000000000000011	0.000000000000011	0.000030679615758
204800	2.000000000000000	2.000000000019605	0.000000000019605	1.999999999999980	-0.000000000000020	0.000015339807879
409600	2.000000000000000	2.000000000004835	0.000000000004835	1.999999999999983	-0.000000000000017	0.000007669903939
819200	2.000000000000000	2.000000000001160	0.000000000001160	2.000000000000033	0.000000000000033	0.000003834951970
1638400	2.000000000000000	2.000000000000360	0.000000000000360	2.000000000000038	0.000000000000038	0.000001917475985
3276800	2.000000000000000	2.000000000000000	0.000000000000000	2.000000000000104	0.000000000000104	0.000000958737992
6553600	2.000000000000000	1.999999999999960	-0.000000000000040	2.000000000000057	0.000000000000057	0.000000479368996
